,size
1227,0.00037670135498046875
1228,0.0390167236328125
1229,0.0027246475219726562
1230,0.7075567245483398
1231,0.0028676986694335938
1232,0.0007162094116210938
1233,0.009009361267089844
1234,0.0046100616455078125
1235,0.0004291534423828125
1236,0.4253711700439453
1237,0.0021944046020507812
1238,0.02598094940185547
1239,0.0005168914794921875
1240,0.0019083023071289062
1241,0.9687328338623047
1242,0.026655197143554688
1243,0.08740234375
1244,0.02791881561279297
1245,0.000110626220703125
1246,0.0033588409423828125
1247,0.00042819976806640625
1248,0.0167388916015625
1249,0.011862754821777344
1250,0.014119148254394531
1251,0.045151710510253906
1252,0.0052947998046875
1253,0.03305816650390625
1254,0.4583702087402344
1255,0.006900787353515625
1256,0.0003719329833984375
1257,0.00018787384033203125
1258,0.02299022674560547
1259,0.3229522705078125
1260,0.0012903213500976562
1261,0.004189491271972656
1262,0.15186786651611328
1263,0.029443740844726562
1264,0.0001811981201171875
1265,0.0009298324584960938
1266,0.009898185729980469
1267,0.0034532546997070312
1268,0.0008869171142578125
1269,0.030343055725097656
1270,0.03520393371582031
1271,0.013109207153320312
1272,0.044638633728027344
1273,0.7741708755493164
1274,0.01703357696533203
1275,0.002471923828125
1276,11.729255676269531
1277,0.0030975341796875
1278,0.0006580352783203125
1279,0.8629055023193359
1280,0.050189971923828125
1281,0.0026330947875976562
1282,7.007761001586914
1283,2.3457212448120117
1284,0.03606986999511719
1285,0.010043144226074219
1286,0.03238201141357422
1287,0.007842063903808594
1288,0.010335922241210938
1289,0.060516357421875
1290,0.0062389373779296875
1291,0.15119075775146484
1292,0.00373077392578125
1293,0.07886695861816406
1294,0.006703376770019531
1295,0.0009746551513671875
1296,0.007798194885253906
1297,0.0014791488647460938
1298,0.0007572174072265625
1299,0.024576187133789062
1300,0.00067138671875
1301,0.0004253387451171875
1302,0.003994941711425781
1303,0.016160964965820312
1304,0.0046787261962890625
1305,0.0004892349243164062
1306,0.037353515625
1307,0.5033349990844727
1308,0.0017185211181640625
1309,0.0009250640869140625
1310,0.04709815979003906
1311,0.030469894409179688
1312,0.0020351409912109375
1313,0.0732574462890625
1314,0.01753997802734375
1315,0.0014429092407226562
1316,0.435516357421875
1317,0.04511451721191406
1318,0.034076690673828125
1319,0.06694412231445312
1320,0.009576797485351562
1321,0.03399085998535156
1322,0.002735137939453125
1323,0.0013427734375
1324,0.0023145675659179688
1325,0.9136238098144531
1326,2.3213930130004883
1327,0.007251739501953125
1328,0.09070301055908203
1329,0.0009202957153320312
1330,0.06427192687988281
1331,0.0007457733154296875
1332,0.06075572967529297
1333,0.015639305114746094
1334,0.017961502075195312
1335,0.00505828857421875
1336,0.0001888275146484375
1337,1.70703125
1338,0.0057392120361328125
1339,0.03883647918701172
1340,0.02751922607421875
1341,0.019418716430664062
1342,0.0018587112426757812
1343,2.663956642150879
1344,0.0177764892578125
1345,0.0080413818359375
1346,0.003208160400390625
1347,0.0022096633911132812
1348,0.02386951446533203
1349,0.0031490325927734375
1350,0.007494926452636719
1351,0.016208648681640625
1352,0.02241230010986328
1353,0.023468971252441406
1354,0.0021982192993164062
1355,0.04998016357421875
1356,0.10203933715820312
1357,0.00391387939453125
1358,0.006602287292480469
1359,0.001888275146484375
1360,0.0756235122680664
1361,0.17930984497070312
1362,0.0122833251953125
1363,0.08914852142333984
1364,0.09571075439453125
1365,0.00019073486328125
1366,0.0019521713256835938
1367,0.006430625915527344
1368,0.003910064697265625
1369,0.01897144317626953
1370,0.009621620178222656
1371,0.0030670166015625
1372,0.00039958953857421875
1373,0.0008211135864257812
1374,0.186553955078125
1375,0.2600994110107422
1376,0.18014144897460938
1377,0.00045871734619140625
1378,0.0012607574462890625
1379,0.08110427856445312
1380,0.033782958984375
1381,0.0856027603149414
1382,0.00045299530029296875
1383,0.03125
1384,0.03741168975830078
1385,0.00017547607421875
1386,0.00013446807861328125
1387,0.00023174285888671875
1388,0.541168212890625
1389,0.009346961975097656
1390,0.00402069091796875
1391,0.01965808868408203
1392,0.004160881042480469
1393,0.0033750534057617188
1394,0.00046539306640625
1395,0.0019140243530273438
1396,0.04644775390625
1397,0.004070281982421875
1398,0.0581817626953125
1399,0.000270843505859375
1400,0.1955709457397461
1401,0.0027341842651367188
1402,0.001583099365234375
1403,0.5939874649047852
1404,0.0002536773681640625
1405,0.05532550811767578
1406,0.0015869140625
1407,0.05668354034423828
1408,0.03670692443847656
1409,0.0028705596923828125
1410,0.10005760192871094
1411,0.10793876647949219
1412,0.004109382629394531
1413,0.00031566619873046875
1414,0.017577171325683594
1415,0.038341522216796875
1416,0.00687408447265625
1417,0.0030384063720703125
1418,0.0041980743408203125
1419,0.0006008148193359375
1420,0.13770103454589844
1421,0.0944681167602539
1422,0.007851600646972656
1423,0.0013141632080078125
1424,0.00885009765625
1425,7.485987663269043
1426,0.00420379638671875
1427,0.0042591094970703125
1428,0.011630058288574219
1429,0.007824897766113281
1430,0.0010967254638671875
1431,0.00225067138671875
1432,0.01645374298095703
1433,0.001758575439453125
1434,0.0045642852783203125
1435,0.0025177001953125
1436,0.0029478073120117188
1437,0.055023193359375
1438,0.02222442626953125
1439,0.0477294921875
1440,0.00433349609375
1441,0.06146526336669922
1442,0.0060253143310546875
1443,0.058371543884277344
1444,0.00118255615234375
1445,0.008330345153808594
1446,0.00025081634521484375
1447,0.19504737854003906
1448,0.006988525390625
1449,0.1566781997680664
1450,0.0040302276611328125
1451,0.06267929077148438
1452,0.0007829666137695312
1453,0.0070743560791015625
1454,0.004799842834472656
1455,0.012418746948242188
1456,0.005863189697265625
1457,5.245208740234375e-05
1458,0.0007944107055664062
1459,0.00482177734375
1460,0.08060932159423828
1461,0.2321929931640625
1462,0.18431472778320312
1463,0.00045490264892578125
1464,0.18560218811035156
1465,0.00067138671875
1466,0.007128715515136719
1467,0.14913272857666016
1468,0.007084846496582031
1469,0.003947257995605469
1470,0.0013742446899414062
1471,0.027907371520996094
1472,0.0010347366333007812
1473,0.0053958892822265625
1474,0.0026874542236328125
1475,0.005863189697265625
1476,0.0075225830078125
1477,0.007155418395996094
1478,4.433526992797852
1479,0.0010004043579101562
1480,0.0058612823486328125
1481,0.01877307891845703
1482,0.003177642822265625
1483,0.004580497741699219
1484,0.0032758712768554688
1485,0.0005054473876953125
1486,0.0014791488647460938
1487,0.058363914489746094
1488,0.0013284683227539062
1489,0.001819610595703125
1490,0.16531944274902344
1491,1.2602977752685547
1492,0.14441394805908203
1493,0.001953125
1494,0.006572723388671875
1495,0.0015306472778320312
1496,0.008410453796386719
1497,0.009396553039550781
1498,0.0016613006591796875
1499,0.0026998519897460938
1500,0.0017290115356445312
1501,0.009202003479003906
1502,3.838557243347168
1503,0.0020589828491210938
1504,0.1241455078125
1505,0.004969596862792969
1506,1.1612138748168945
1507,0.000179290771484375
1508,0.00038433074951171875
1509,0.24683189392089844
1510,0.02347850799560547
1511,0.012337684631347656
1512,0.0001430511474609375
1513,0.000469207763671875
1514,0.00272369384765625
1515,0.0009889602661132812
1516,0.12154197692871094
1517,0.023209571838378906
1518,0.0019855499267578125
1519,0.0014476776123046875
1520,0.0004634857177734375
1521,0.0039653778076171875
1522,0.008014678955078125
1523,0.018594741821289062
1524,0.08252620697021484
1525,1.2378110885620117
1526,0.0024547576904296875
1527,1.0482902526855469
1528,0.016997337341308594
1529,0.00189971923828125
1530,0.00017547607421875
1531,0.0029811859130859375
1532,3.9938154220581055
1533,0.00044918060302734375
1534,0.0023298263549804688
1535,0.007449150085449219
1536,0.022930145263671875
1537,0.03449821472167969
1538,0.5829038619995117
1539,0.0002727508544921875
1540,0.0076885223388671875
1541,0.003765106201171875
1542,0.000919342041015625
1543,0.0037813186645507812
1544,0.021831512451171875
1545,0.0017375946044921875
1546,0.0032300949096679688
1547,0.02998828887939453
1548,0.01187896728515625
1549,0.0030517578125
1550,0.06382274627685547
1551,0.0047245025634765625
1552,0.0005407333374023438
1553,0.09050273895263672
1554,0.01916027069091797
1555,0.01907062530517578
1556,0.00374603271484375
1557,0.06131172180175781
1558,0.1384429931640625
1559,0.025704383850097656
1560,0.058925628662109375
1561,0.008111953735351562
1562,0.16296672821044922
1563,0.012096405029296875
1564,0.00043392181396484375
1565,0.04324054718017578
1566,0.1574535369873047
1567,0.00024318695068359375
1568,0.04549121856689453
1569,0.0037174224853515625
1570,0.008111000061035156
1571,0.004090309143066406
1572,0.007999420166015625
1573,0.04976081848144531
1574,0.0007171630859375
1575,0.10956859588623047
1576,4.4169921875
1577,0.0020971298217773438
1578,0.0017681121826171875
1579,0.000732421875
1580,0.008341789245605469
1581,0.0002193450927734375
1582,0.024074554443359375
1583,0.00043964385986328125
1584,0.3773527145385742
1585,0.0026922225952148438
1586,0.0058765411376953125
1587,0.0012969970703125
1588,1.5146312713623047
1589,0.0016841888427734375
1590,0.2619352340698242
1591,0.000377655029296875
1592,0.013044357299804688
1593,0.022357940673828125
1594,0.01974010467529297
1595,0.006463050842285156
1596,0.0052547454833984375
1597,1.2766809463500977
1598,0.00033092498779296875
1599,0.07117366790771484
1600,0.04729270935058594
1601,0.04085063934326172
1602,0.004117012023925781
1603,0.0023040771484375
1604,0.014044761657714844
1605,0.25394439697265625
1606,0.045680999755859375
1607,0.051850318908691406
1608,0.00501251220703125
1609,0.00044155120849609375
1610,0.0013322830200195312
1611,0.0057773590087890625
1612,0.029036521911621094
1613,0.0023317337036132812
1614,0.009813308715820312
1615,0.0022907257080078125
1616,0.04059028625488281
1617,0.006496429443359375
1618,0.15522289276123047
1619,0.004665374755859375
1620,0.000583648681640625
1621,0.0004177093505859375
1622,0.1095438003540039
1623,0.18471908569335938
1624,0.03819084167480469
1625,0.020998001098632812
1626,0.25197696685791016
1627,6.29425048828125e-05
1628,0.008327484130859375
1629,0.0007753372192382812
1630,0.0021276473999023438
1631,0.004033088684082031
1632,0.020247459411621094
1633,0.021764755249023438
1634,0.020679473876953125
1635,0.18885517120361328
1636,0.0010614395141601562
1637,0.015089988708496094
1638,7.702171325683594
1639,0.007889747619628906
1640,0.022777557373046875
1641,0.000644683837890625
1642,0.00319671630859375
1643,0.0076541900634765625
1644,0.004765510559082031
1645,0.015110015869140625
1646,0.026144027709960938
1647,0.17424774169921875
1648,0.0028219223022460938
1649,0.07314205169677734
1650,0.08380985260009766
1651,0.004123687744140625
1652,0.0027780532836914062
1653,0.02565288543701172
1654,0.2482280731201172
1655,0.18671035766601562
1656,0.03428840637207031
1657,0.004296302795410156
1658,0.0038957595825195312
1659,0.0019207000732421875
1660,0.008203506469726562
1661,0.0013408660888671875
1662,0.040737152099609375
1663,0.585972785949707
1664,0.001613616943359375
1665,0.4917945861816406
1666,0.004108428955078125
1667,0.054012298583984375
1668,1.5546875
1669,0.09291267395019531
1670,0.11838436126708984
1671,0.0021572113037109375
1672,0.0011816024780273438
1673,0.0015802383422851562
1674,3.8288345336914062
1675,0.10888671875
1676,0.0007228851318359375
1677,0.25751686096191406
1678,0.0007600784301757812
1679,0.0006694793701171875
1680,0.5276651382446289
1681,0.017210960388183594
1682,0.0996541976928711
1683,0.020771026611328125
1684,0.0704793930053711
1685,0.09486675262451172
1686,0.011882781982421875
1687,0.23221397399902344
1688,0.6376066207885742
1689,0.4579620361328125
1690,0.025223731994628906
1691,0.0003032684326171875
1692,2.738633155822754
1693,0.18755340576171875
1694,0.006077766418457031
1695,0.0005979537963867188
1696,0.0054721832275390625
1697,0.21756839752197266
1698,0.04638481140136719
1699,0.10208702087402344
1700,1.0088262557983398
1701,0.001056671142578125
1702,0.000507354736328125
1703,0.00064849853515625
1704,0.3104705810546875
1705,0.01177215576171875
1706,0.0025482177734375
1707,25.965197563171387
1708,0.0006074905395507812
1709,0.16843318939208984
1710,0.007723808288574219
1711,0.019906997680664062
1712,0.006192207336425781
1713,0.002056121826171875
1714,0.009769439697265625
1715,0.3457365036010742
1716,0.000514984130859375
1717,0.005934715270996094
1718,0.17713165283203125
1719,0.001697540283203125
1720,0.005076408386230469
1721,1.7915678024291992
1722,0.0020236968994140625
1723,0.008356094360351562
1724,0.00128173828125
1725,0.0010251998901367188
1726,0.07711982727050781
1727,0.00386810302734375
1728,0.13028812408447266
1729,0.00339508056640625
1730,0.013601303100585938
1731,0.012254714965820312
1732,0.0005702972412109375
1733,0.006529808044433594
1734,7.550933837890625
1735,0.0018062591552734375
1736,0.0034055709838867188
1737,0.0005779266357421875
1738,0.09339523315429688
1739,0.006117820739746094
1740,0.22941970825195312
1741,0.00127410888671875
1742,0.019199371337890625
1743,0.000453948974609375
1744,0.00675201416015625
1745,0.0007028579711914062
1746,4.100799560546875e-05
1747,0.017040252685546875
1748,0.0029315948486328125
1749,0.0027055740356445312
1750,0.0020494461059570312
1751,0.5511636734008789
1752,0.17955970764160156
1753,0.0022449493408203125
1754,0.003977775573730469
1755,0.4204225540161133
1756,0.0074558258056640625
1757,0.001171112060546875
1758,0.01335906982421875
1759,1.9776191711425781
1760,0.005679130554199219
1761,0.002696990966796875
1762,0.005450248718261719
1763,0.00390625
1764,0.02912139892578125
1765,0.06987762451171875
1766,0.025650978088378906
1767,0.005176544189453125
1768,0.0042266845703125
1769,0.13529205322265625
1770,0.4053030014038086
1771,0.0590362548828125
1772,0.023530006408691406
1773,0.0029687881469726562
1774,1.935567855834961
1775,1.206761360168457
1776,0.014748573303222656
1777,0.00042629241943359375
1778,0.0031366348266601562
1779,0.0012865066528320312
1780,0.018901824951171875
1781,0.04949665069580078
1782,0.0026807785034179688
1783,0.00390625
1784,0.15156173706054688
1785,0.33677005767822266
1786,0.05587291717529297
1787,0.0017175674438476562
1788,0.11395454406738281
1789,0.07876205444335938
1790,0.000255584716796875
1791,0.05938148498535156
1792,0.006945610046386719
1793,0.0019674301147460938
1794,0.25557994842529297
1795,0.047263145446777344
1796,0.0009889602661132812
1797,0.056640625
1798,2.462979316711426
1799,0.0728302001953125
1800,0.06086444854736328
1801,0.0127410888671875
1802,0.02816486358642578
1803,0.0007953643798828125
1804,0.012995719909667969
1805,0.10793304443359375
1806,0.04337310791015625
1807,0.08957099914550781
1808,1.0739679336547852
1809,0.024324417114257812
1810,0.5511970520019531
1811,0.00042629241943359375
1812,0.0009088516235351562
1813,0.029343605041503906
1814,0.274658203125
1815,1.5548601150512695
1816,0.00234222412109375
1817,0.81787109375
1818,0.000576019287109375
1819,0.16680145263671875
1820,0.0095672607421875
1821,0.054714202880859375
1822,0.010946273803710938
1823,0.0007572174072265625
1824,0.0539093017578125
1825,0.002132415771484375
1826,0.0002498626708984375
1827,0.0036554336547851562
1828,0.0076847076416015625
1829,0.0014600753784179688
1830,0.011365890502929688
1831,0.01513671875
1832,0.0067310333251953125
1833,0.07825851440429688
1834,0.04923057556152344
1835,8.869171142578125e-05
1836,0.005859375
1837,4.9609375
1838,0.33456897735595703
1839,0.05811119079589844
1840,0.0026941299438476562
1841,0.001338958740234375
1842,0.04112815856933594
1843,0.00911712646484375
1844,0.0035238265991210938
1845,0.007742881774902344
1846,0.1611328125
1847,0.00159454345703125
1848,0.4257078170776367
1849,0.014784812927246094
1850,0.02905559539794922
1851,0.00084686279296875
1852,0.010546684265136719
1853,0.014652252197265625
1854,0.19510746002197266
1855,0.024419784545898438
1856,0.23840808868408203
1857,0.006840705871582031
1858,0.013197898864746094
1859,0.00112152099609375
1860,0.0015735626220703125
1861,0.0022134780883789062
1862,0.0019521713256835938
1863,0.021134376525878906
1864,0.07192707061767578
1865,0.0009450912475585938
1866,0.004488945007324219
1867,0.01497650146484375
1868,0.001209259033203125
1869,0.0010662078857421875
1870,0.004815101623535156
1871,0.04389381408691406
1872,0.023062705993652344
1873,0.017240524291992188
1874,0.0006570816040039062
1875,0.0006361007690429688
1876,0.0010967254638671875
1877,0.0008726119995117188
1878,0.30988502502441406
1879,0.007924079895019531
1880,0.036271095275878906
1881,0.01646137237548828
1882,0.03605937957763672
1883,0.005863189697265625
1884,0.014888763427734375
1885,0.0977926254272461
1886,0.00039577484130859375
1887,0.000209808349609375
1888,0.0016736984252929688
1889,0.0006780624389648438
1890,0.07035446166992188
1891,0.0015115737915039062
1892,0.004332542419433594
1893,0.0031757354736328125
1894,0.0026845932006835938
1895,0.0030736923217773438
1896,0.005860328674316406
1897,0.12668991088867188
1898,0.012929916381835938
1899,0.0003719329833984375
1900,0.07784652709960938
1901,0.004117012023925781
1902,0.008158683776855469
1903,0.006600379943847656
1904,0.018424034118652344
1905,0.00023365020751953125
1906,0.09473609924316406
1907,0.00025081634521484375
1908,0.00025177001953125
1909,0.010325431823730469
1910,0.03442955017089844
1911,0.41047000885009766
1912,0.1238698959350586
1913,0.019026756286621094
1914,0.0025968551635742188
1915,0.00017547607421875
1916,0.0009641647338867188
1917,0.3579978942871094
1918,0.16788387298583984
1919,0.6710968017578125
1920,0.0018224716186523438
1921,0.000888824462890625
1922,0.0074462890625
1923,0.711949348449707
1924,0.12839603424072266
1925,0.0019435882568359375
1926,0.05422401428222656
1927,0.00926971435546875
1928,0.015283584594726562
1929,0.04176044464111328
1930,0.0018291473388671875
1931,0.0037698745727539062
1932,1.6330375671386719
1933,0.009675979614257812
1934,0.12957000732421875
1935,0.004986763000488281
1936,0.015275955200195312
1937,0.00047016143798828125
1938,0.00408172607421875
1939,1.1980152130126953
1940,0.11474609375
1941,0.029520034790039062
1942,0.01035308837890625
1943,0.0012989044189453125
1944,0.12895774841308594
1945,0.16951465606689453
1946,0.00067138671875
1947,0.02690887451171875
1948,0.001800537109375
1949,0.009765625
1950,0.007940292358398438
1951,0.0038938522338867188
1952,0.0996847152709961
1953,0.0019931793212890625
1954,0.007993698120117188
1955,0.04281806945800781
1956,0.0032520294189453125
1957,0.921961784362793
1958,0.00044918060302734375
1959,0.00213623046875
1960,0.0035486221313476562
1961,0.00463104248046875
1962,0.001674652099609375
1963,0.00031375885009765625
1964,0.0010967254638671875
1965,0.0025348663330078125
1966,0.0084991455078125
1967,0.13672733306884766
1968,0.048043251037597656
1969,0.07546710968017578
1970,0.00069427490234375
1971,0.0006151199340820312
1972,0.06413459777832031
1973,0.007006645202636719
1974,0.0011568069458007812
1975,0.031148910522460938
1976,0.0043506622314453125
1977,0.010197639465332031
1978,0.001338958740234375
1979,0.1524066925048828
1980,0.0027036666870117188
1981,3.0517578125e-05
1982,0.0020132064819335938
1983,0.008946418762207031
1984,0.0011081695556640625
1985,0.0135955810546875
1986,0.0001888275146484375
1987,0.000637054443359375
1988,0.03696441650390625
1989,0.125
1990,0.00140380859375
1991,0.04519367218017578
1992,0.0005502700805664062
1993,0.0012054443359375
1994,0.013895034790039062
1995,0.0013818740844726562
1996,25.0
1997,0.03701019287109375
1998,0.001987457275390625
1999,0.10637760162353516
2000,0.0025053024291992188
2001,0.26717185974121094
2002,0.25394439697265625
2003,0.0020513534545898438
2004,0.00075531005859375
2005,0.03227710723876953
2006,0.004557609558105469
2007,0.03194999694824219
2008,0.015639305114746094
2009,0.00013256072998046875
2010,0.011781692504882812
2011,0.3018913269042969
2012,0.048470497131347656
2013,0.0015716552734375
2014,0.007290840148925781
2015,0.0012636184692382812
2016,0.00045680999755859375
2017,0.028263092041015625
2018,0.3777446746826172
2019,0.006461143493652344
2020,0.00072479248046875
2021,0.015591621398925781
2022,0.00390625
2023,0.06395912170410156
2024,0.0032196044921875
2025,0.004108428955078125
2026,0.0009021759033203125
2027,4.76837158203125e-05
2028,0.0037775039672851562
2029,0.05725383758544922
2030,0.0010280609130859375
2031,0.05508613586425781
2032,5.626678466796875e-05
2033,0.013312339782714844
2034,0.0007543563842773438
2035,0.0013132095336914062
2036,0.001140594482421875
2037,0.0031576156616210938
2038,0.0021696090698242188
2039,0.06465721130371094
2040,0.000118255615234375
2041,0.05446815490722656
2042,0.06447124481201172
2043,0.001232147216796875
2044,0.00019073486328125
2045,0.0003681182861328125
2046,0.7153072357177734
2047,7.768976211547852
2048,0.5404205322265625
2049,0.013463020324707031
2050,0.004058837890625
2051,0.047476768493652344
2052,0.002166748046875
2053,0.4401092529296875
2054,0.014878273010253906
2055,0.006054878234863281
2056,0.001491546630859375
2057,0.025041580200195312
2058,0.0005559921264648438
2059,0.0012903213500976562
2060,0.06529426574707031
2061,0.009769439697265625
2062,0.013936042785644531
2063,0.0014200210571289062
2064,0.0984487533569336
2065,0.013763427734375
2066,0.003017425537109375
2067,0.017156600952148438
2068,0.0030050277709960938
2069,0.032772064208984375
2070,7.2469024658203125
2071,0.10325431823730469
2072,0.06432437896728516
2073,0.00037479400634765625
2074,0.0043506622314453125
2075,0.10943031311035156
2076,0.14367294311523438
2077,5.340576171875e-05
2078,0.4737529754638672
2079,0.0070705413818359375
2080,0.020681381225585938
2081,0.04077434539794922
2082,0.12469100952148438
2083,0.001312255859375
2084,0.0023250579833984375
2085,0.33043575286865234
2086,0.003795623779296875
2087,0.007624626159667969
2088,0.023095130920410156
2089,0.12531661987304688
2090,0.0013484954833984375
2091,0.00022125244140625
2092,0.06422996520996094
2093,0.07126998901367188
2094,0.133514404296875
2095,0.0029811859130859375
2096,0.13069629669189453
2097,0.003963470458984375
2098,0.0023412704467773438
2099,9.632110595703125e-05
2100,0.00042247772216796875
2101,0.0045013427734375
2102,0.0018472671508789062
2103,0.1897592544555664
2104,0.050803184509277344
2105,0.00028133392333984375
2106,0.0006055831909179688
2107,0.0022716522216796875
2108,0.032154083251953125
2109,0.023865699768066406
2110,0.0076351165771484375
2111,0.000492095947265625
2112,0.011651992797851562
2113,0.0011110305786132812
2114,0.0135650634765625
2115,0.0033702850341796875
2116,0.007300376892089844
2117,0.0789031982421875
2118,2.6940689086914062
2119,0.00249481201171875
2120,0.0020265579223632812
2121,0.0018110275268554688
2122,0.008929252624511719
2123,0.9945449829101562
2124,0.01816272735595703
2125,0.1807842254638672
2126,0.0021371841430664062
2127,0.024909019470214844
2128,0.0005044937133789062
2129,0.0023317337036132812
2130,0.0008678436279296875
2131,0.054290771484375
2132,0.0077667236328125
2133,0.0177459716796875
2134,0.15628433227539062
2135,0.0025110244750976562
2136,0.013368606567382812
2137,0.2440662384033203
2138,0.009735107421875
2139,0.007271766662597656
2140,0.0013132095336914062
2141,2.344980239868164
2142,0.0009708404541015625
2143,0.0071163177490234375
2144,0.011402130126953125
2145,0.23324203491210938
2146,3.4840784072875977
2147,0.0015211105346679688
2148,0.022233009338378906
2149,0.014982223510742188
2150,0.1953144073486328
2151,0.015639305114746094
2152,8.643697738647461
2153,0.2971353530883789
2154,0.01058197021484375
2155,0.0017452239990234375
2156,0.004093170166015625
2157,0.08733940124511719
2158,0.3620338439941406
2159,0.037731170654296875
2160,0.21462535858154297
2161,0.043854713439941406
2162,0.011868476867675781
2163,0.006945610046386719
2164,0.021361351013183594
2165,0.06813335418701172
2166,0.036187171936035156
2167,0.0038461685180664062
2168,0.02276325225830078
2169,0.4580268859863281
2170,0.000553131103515625
2171,2.4755935668945312
2172,0.029972076416015625
2173,0.0017080307006835938
2174,0.18726444244384766
2175,0.0636587142944336
2176,0.0002899169921875
2177,0.030055999755859375
2178,0.004978179931640625
2179,0.3016061782836914
2180,0.0017642974853515625
2181,0.006751060485839844
2182,0.004538536071777344
2183,0.08073806762695312
2184,0.025781631469726562
2185,0.008475303649902344
2186,0.05852794647216797
2187,0.001312255859375
2188,0.022195816040039062
2189,0.01808643341064453
2190,0.027631759643554688
2191,0.020453453063964844
2192,0.00034809112548828125
2193,0.006267547607421875
2194,0.0029296875
2195,0.0037822723388671875
2196,0.0022001266479492188
2197,0.0035276412963867188
2198,0.0031986236572265625
2199,0.0081939697265625
2200,0.23444175720214844
2201,0.0071353912353515625
2202,0.019115447998046875
2203,0.00039768218994140625
2204,0.00934600830078125
2205,0.13194656372070312
2206,0.005560874938964844
2207,0.00029087066650390625
2208,0.0234375
2209,0.03564453125
2210,0.045828819274902344
2211,0.03497505187988281
2212,0.00043582916259765625
2213,0.007637977600097656
2214,0.0005235671997070312
2215,0.0021572113037109375
2216,0.00045490264892578125
2217,0.03925037384033203
2218,0.005848884582519531
2219,0.00032329559326171875
2220,0.014669418334960938
2221,0.001750946044921875
2222,0.000499725341796875
2223,0.45612144470214844
2224,0.03480720520019531
2225,7.82012939453125e-05
2226,0.009769439697265625
2227,0.10661888122558594
2228,0.1163177490234375
2229,0.0001506805419921875
2230,0.002674102783203125
2231,0.026897430419921875
2232,0.00023651123046875
2233,3.7356138229370117
2234,0.11509990692138672
2235,0.0013484954833984375
2236,0.0032930374145507812
2237,0.0049533843994140625
2238,0.00138092041015625
2239,0.5977449417114258
2240,0.11111259460449219
2241,0.003918647766113281
2242,0.0008497238159179688
2243,1.1960992813110352
2244,0.0004749298095703125
2245,0.06634330749511719
2246,0.004008293151855469
2247,0.020778656005859375
2248,0.00023746490478515625
2249,0.039237022399902344
2250,0.010300636291503906
2251,0.004481315612792969
2252,1.52587890625e-05
2253,0.0036096572875976562
2254,0.0027379989624023438
2255,0.23674869537353516
2256,0.00295257568359375
2257,0.0029191970825195312
2258,4.577940940856934
2259,0.00801849365234375
2260,0.01624774932861328
2261,0.018906593322753906
2262,0.006228446960449219
2263,0.027734756469726562
2264,0.030344009399414062
2265,0.00037288665771484375
2266,0.023622512817382812
2267,0.00257110595703125
2268,0.0014753341674804688
2269,0.010621070861816406
2270,0.00015354156494140625
2271,0.08488655090332031
2272,0.015011787414550781
2273,0.000141143798828125
2274,0.000240325927734375
2275,0.0134124755859375
2276,0.05611991882324219
2277,0.00164794921875
2278,0.004923820495605469
2279,0.15517520904541016
2280,0.006580352783203125
2281,0.014336585998535156
2282,0.000804901123046875
2283,0.0005617141723632812
2284,0.034313201904296875
2285,0.0012102127075195312
2286,0.2873077392578125
2287,0.005005836486816406
2288,0.004543304443359375
2289,0.35292625427246094
2290,0.009135246276855469
2291,0.0022869110107421875
2292,0.0038118362426757812
2293,0.3270730972290039
2294,0.0013284683227539062
2295,0.0005474090576171875
2296,0.40826892852783203
2297,0.0020008087158203125
2298,0.0008077621459960938
2299,0.0032196044921875
2300,0.04355812072753906
2301,0.0009937286376953125
2302,0.004077911376953125
2303,0.005209922790527344
2304,0.30443572998046875
2305,0.00390625
2306,0.0018138885498046875
2307,0.004086494445800781
2308,0.0016946792602539062
2309,0.0012950897216796875
2310,0.004292488098144531
2311,0.011065483093261719
2312,0.0009489059448242188
2313,0.7826948165893555
2314,0.18385696411132812
2315,0.0037984848022460938
2316,0.03667640686035156
2317,0.005039215087890625
2318,0.0007734298706054688
2319,0.11546802520751953
2320,0.005188941955566406
2321,0.0016164779663085938
2322,0.00125885009765625
2323,0.0045928955078125
2324,0.04304695129394531
2325,0.008951187133789062
2326,0.15422725677490234
2327,0.00033855438232421875
2328,0.0057239532470703125
2329,0.0044155120849609375
2330,0.0012178421020507812
2331,0.002960205078125
2332,0.06858539581298828
2333,0.00835418701171875
2334,0.024869918823242188
2335,0.3256702423095703
2336,0.0006856918334960938
2337,0.01761150360107422
2338,0.6248931884765625
2339,0.0034551620483398438
2340,0.018782615661621094
2341,0.03237152099609375
2342,0.28845691680908203
2343,0.02398204803466797
2344,0.007917404174804688
2345,0.07407951354980469
2346,0.013678550720214844
2347,0.0013914108276367188
2348,0.004054069519042969
2349,0.7474613189697266
2350,0.0025072097778320312
2351,0.001216888427734375
2352,0.1836719512939453
2353,0.5556831359863281
2354,0.00042819976806640625
2355,0.22484207153320312
2356,0.0011386871337890625
2357,0.0021200180053710938
2358,0.000835418701171875
2359,0.3357353210449219
2360,0.2066049575805664
2361,0.26220703125
2362,0.0033235549926757812
2363,0.004384040832519531
2364,0.00814056396484375
2365,0.49794673919677734
2366,0.01772594451904297
2367,0.07462310791015625
2368,0.0031385421752929688
2369,0.009160995483398438
2370,0.006762504577636719
2371,0.004164695739746094
2372,0.005139350891113281
2373,0.0167236328125
2374,0.0473480224609375
2375,0.009854316711425781
